"Season","Date","Referee","HomeTeam","AwayTeam","FullTime","Halftime","HomeGoals","HomeGoalsHalftime","HomeShots","HomeShotsOnTarget","HomeCorners","HomeFouls","HomeYellowCards","HomeRedCards","AwayGoals","AwayGoalsHalftime","AwayShots","AwayShotsOnTarget","AwayCorners","AwayFouls","AwayYellowCards","AwayRedCards"
"2012/13",2013-05-12,"H Webb","Norwich","West Brom","HomeWin","HomeWin",4,1,11,8,8,10,2,0,0,0,8,5,2,7,1,0
"2012/13",2013-05-12,"L Probert","QPR","Newcastle","AwayWin","AwayWin",1,1,8,3,2,8,1,0,2,2,10,7,2,8,3,1
"2012/13",2013-05-12,"K Friend","Stoke","Tottenham","AwayWin","Draw",1,1,6,3,2,11,4,1,2,1,23,15,11,5,1,0
"2012/13",2013-05-12,"M Dean","Sunderland","Southampton","Draw","Draw",1,0,5,5,3,9,0,0,1,0,15,10,10,10,2,0
"2012/13",2013-05-14,"M Dean","Arsenal","Wigan","HomeWin","Draw",4,1,19,12,7,11,0,0,1,1,10,5,4,11,2,0
"2012/13",2013-05-14,"M Atkinson","Reading","Man City","AwayWin","AwayWin",0,0,11,7,4,6,0,0,2,1,27,20,10,7,1,0
"2012/13",2013-05-19,"A Taylor","Chelsea","Everton","HomeWin","Draw",2,1,20,10,7,7,2,0,1,1,16,9,4,8,2,0
"2012/13",2013-05-19,"M Atkinson","Liverpool","QPR","HomeWin","HomeWin",1,1,27,20,14,7,1,0,0,0,10,3,0,3,3,0
"2012/13",2013-05-19,"M Halsey","Man City","Norwich","AwayWin","Draw",2,1,12,5,7,10,1,0,3,1,12,7,7,8,0,0
"2012/13",2013-05-19,"H Webb","Newcastle","Arsenal","AwayWin","Draw",0,0,7,2,4,17,1,0,1,0,9,3,4,10,2,0
"2012/13",2013-05-19,"L Probert","Southampton","Stoke","Draw","Draw",1,0,11,7,3,9,0,0,1,0,7,3,4,7,2,0
"2012/13",2013-05-19,"L Mason","Swansea","Fulham","AwayWin","AwayWin",0,0,19,11,8,12,2,0,3,1,8,6,0,9,1,0
"2012/13",2013-05-19,"A Marriner","Tottenham","Sunderland","HomeWin","Draw",1,0,23,19,14,6,1,0,0,0,6,4,1,12,3,1
"2012/13",2013-05-19,"M Oliver","West Brom","Man United","Draw","AwayWin",5,1,15,8,3,10,0,0,5,3,12,8,5,6,1,0
"2012/13",2013-05-19,"M Dean","West Ham","Reading","HomeWin","HomeWin",4,2,21,12,6,14,2,0,2,0,17,7,4,8,1,0
"2012/13",2013-05-19,"N Swarbrick","Wigan","Aston Villa","Draw","HomeWin",2,2,12,6,4,8,2,0,2,1,5,2,2,12,1,0
"2013/14",2013-08-17,"A Taylor","Arsenal","Aston Villa","AwayWin","Draw",1,1,16,4,4,15,4,1,3,1,9,4,3,18,5,0
"2013/14",2013-08-17,"M Atkinson","Liverpool","Stoke","HomeWin","HomeWin",1,1,26,11,12,11,1,0,0,0,10,4,6,11,1,0
"2013/14",2013-08-17,"M Oliver","Norwich","Everton","Draw","Draw",2,0,8,2,6,13,2,0,2,0,19,6,8,10,0,0
"2013/14",2013-08-17,"N Swarbrick","Sunderland","Fulham","AwayWin","Draw",0,0,20,3,6,14,0,0,1,0,5,1,1,14,3,0
"2013/14",2013-08-17,"P Dowd","Swansea","Man United","AwayWin","AwayWin",1,0,17,6,7,13,1,0,4,2,15,7,4,10,3,0
"2013/14",2013-08-17,"K Friend","West Brom","Southampton","AwayWin","Draw",0,0,11,1,4,14,4,0,1,0,7,2,8,24,0,0
"2013/14",2013-08-17,"H Webb","West Ham","Cardiff","HomeWin","HomeWin",2,1,18,4,4,10,0,0,0,0,12,1,3,7,1,0
"2013/14",2013-08-18,"J Moss","Chelsea","Hull","HomeWin","HomeWin",2,2,22,5,5,7,0,0,0,0,7,2,1,16,1,0
"2013/14",2013-08-18,"M Clattenburg","Crystal Palace","Tottenham","AwayWin","Draw",0,0,5,3,3,6,1,0,1,0,17,2,7,9,0,0
"2013/14",2013-08-19,"A Marriner","Man City","Newcastle","HomeWin","HomeWin",4,2,20,11,8,9,2,0,0,0,5,1,1,7,3,1
"2013/14",2013-08-21,"K Friend","Chelsea","Aston Villa","HomeWin","Draw",2,1,15,3,1,12,1,0,1,1,7,3,2,13,4,0
"2013/14",2013-08-24,"M Clattenburg","Aston Villa","Liverpool","AwayWin","AwayWin",0,0,17,3,8,9,3,0,1,1,5,1,2,8,3,0
"2013/14",2013-08-24,"R East","Everton","West Brom","Draw","Draw",0,0,22,8,11,14,1,0,0,0,7,2,1,15,1,0
"2013/14",2013-08-24,"H Webb","Fulham","Arsenal","AwayWin","AwayWin",1,0,16,7,1,10,2,0,3,2,18,7,8,8,2,0
"2013/14",2013-08-24,"M Jones","Hull","Norwich","HomeWin","HomeWin",1,1,6,1,1,14,1,1,0,0,13,4,5,19,1,0
"2013/14",2013-08-24,"P Dowd","Newcastle","West Ham","Draw","Draw",0,0,16,0,5,12,0,0,0,0,6,1,4,14,1,0
"2013/14",2013-08-24,"L Mason","Southampton","Sunderland","Draw","AwayWin",1,0,17,6,5,12,2,0,1,1,8,3,2,13,2,0
"2013/14",2013-08-24,"A Marriner","Stoke","Crystal Palace","HomeWin","AwayWin",2,0,14,5,7,13,3,0,1,1,14,5,0,6,0,0
"2013/14",2013-08-25,"L Probert","Cardiff","Man City","HomeWin","Draw",3,0,9,6,3,2,0,0,2,0,16,5,8,9,0,0
"2013/14",2013-08-25,"N Swarbrick","Tottenham","Swansea","HomeWin","Draw",1,0,19,5,8,10,1,0,0,0,7,5,3,15,4,0
"2013/14",2013-08-26,"M Atkinson","Man United","Chelsea","Draw","Draw",0,0,13,3,4,9,0,0,0,0,8,4,1,9,2,0
"2013/14",2013-08-31,"A Taylor","Cardiff","Everton","Draw","Draw",0,0,4,1,4,11,1,0,0,0,13,3,5,9,1,0
"2013/14",2013-08-31,"L Probert","Crystal Palace","Sunderland","HomeWin","HomeWin",3,1,17,6,6,6,1,0,1,0,10,2,6,6,0,1
"2013/14",2013-08-31,"P Dowd","Man City","Hull","HomeWin","Draw",2,0,12,6,7,15,2,0,0,0,7,2,4,14,3,0
"2013/14",2013-08-31,"C Foy","Newcastle","Fulham","HomeWin","Draw",1,0,24,9,13,13,2,0,0,0,3,2,2,9,2,0
"2013/14",2013-08-31,"H Webb","Norwich","Southampton","HomeWin","Draw",1,0,15,4,5,11,0,0,0,0,11,2,5,15,0,0
"2013/14",2013-08-31,"J Moss","West Ham","Stoke","AwayWin","Draw",0,0,9,0,3,10,2,0,1,0,15,5,4,12,1,0
"2013/14",2013-09-01,"M Oliver","Arsenal","Tottenham","HomeWin","HomeWin",1,1,12,5,3,15,2,0,0,0,14,4,6,14,2,0
"2013/14",2013-09-01,"A Marriner","Liverpool","Man United","HomeWin","HomeWin",1,1,10,5,2,15,2,0,0,0,10,4,7,15,4,0
"2013/14",2013-09-01,"M Dean","West Brom","Swansea","AwayWin","AwayWin",0,0,10,1,2,10,4,0,2,1,12,4,3,14,3,0
"2013/14",2013-09-14,"M Dean","Aston Villa","Newcastle","AwayWin","AwayWin",1,0,10,1,4,9,1,0,2,1,17,8,2,11,4,0
"2013/14",2013-09-14,"H Webb","Everton","Chelsea","HomeWin","HomeWin",1,1,11,5,5,10,0,0,0,0,22,5,7,12,4,0
"2013/14",2013-09-14,"L Probert","Fulham","West Brom","Draw","HomeWin",1,1,12,2,4,9,0,0,1,0,12,4,5,12,1,0
"2013/14",2013-09-14,"R Madley","Hull","Cardiff","Draw","HomeWin",1,1,18,5,6,8,1,0,1,0,10,2,2,8,2,0
"2013/14",2013-09-14,"J Moss","Man United","Crystal Palace","HomeWin","HomeWin",2,1,19,7,10,8,1,0,0,0,4,0,1,11,2,1
"2013/14",2013-09-14,"M Clattenburg","Stoke","Man City","Draw","Draw",0,0,11,3,2,13,1,0,0,0,10,3,4,11,1,0
"2013/14",2013-09-14,"M Atkinson","Sunderland","Arsenal","AwayWin","AwayWin",1,0,17,2,6,12,1,0,3,1,14,6,7,10,2,0
"2013/14",2013-09-14,"L Mason","Tottenham","Norwich","HomeWin","HomeWin",2,1,23,7,8,2,1,0,0,0,4,1,1,12,3,0
"2013/14",2013-09-15,"A Marriner","Southampton","West Ham","Draw","Draw",0,0,15,5,10,12,1,0,0,0,6,1,4,10,3,0
"2013/14",2013-09-16,"M Oliver","Swansea","Liverpool","Draw","AwayWin",2,1,17,8,3,7,2,0,2,2,12,5,7,10,3,0
"2013/14",2013-09-21,"A Marriner","Chelsea","Fulham","HomeWin","Draw",2,0,26,10,13,11,0,0,0,0,4,1,3,9,0,0
"2013/14",2013-09-21,"N Swarbrick","Liverpool","Southampton","AwayWin","Draw",0,0,10,5,6,6,0,0,1,0,12,7,6,9,1,0
"2013/14",2013-09-21,"M Atkinson","Newcastle","Hull","AwayWin","HomeWin",2,2,15,2,3,11,1,0,3,1,12,5,3,8,1,0
"2013/14",2013-09-21,"C Foy","Norwich","Aston Villa","AwayWin","AwayWin",0,0,12,1,7,15,1,0,1,1,16,4,4,10,0,0
"2013/14",2013-09-21,"P Dowd","West Brom","Sunderland","HomeWin","HomeWin",3,1,13,4,5,9,0,0,0,0,7,0,6,10,2,0
"2013/14",2013-09-21,"L Mason","West Ham","Everton","AwayWin","HomeWin",2,1,9,1,5,16,2,1,3,0,10,4,5,12,1,0
"2013/14",2013-09-22,"M Dean","Arsenal","Stoke","HomeWin","HomeWin",3,2,16,8,6,8,0,0,1,1,9,3,7,15,2,0
"2013/14",2013-09-22,"M Clattenburg","Cardiff","Tottenham","AwayWin","Draw",0,0,6,0,2,5,1,0,1,0,29,12,12,7,4,0
"2013/14",2013-09-22,"K Friend","Crystal Palace","Swansea","AwayWin","AwayWin",0,0,9,1,6,13,2,0,2,1,15,7,7,9,2,0
"2013/14",2013-09-22,"H Webb","Man City","Man United","HomeWin","HomeWin",4,2,18,5,8,8,1,0,1,0,14,3,4,12,2,0
"2013/14",2013-09-28,"M Jones","Aston Villa","Man City","HomeWin","AwayWin",3,0,8,4,2,13,1,0,2,1,20,7,13,9,1,0
"2013/14",2013-09-28,"C Pawson","Fulham","Cardiff","AwayWin","Draw",1,1,9,5,11,14,1,0,2,1,22,4,10,13,1,0
"2013/14",2013-09-28,"K Friend","Hull","West Ham","HomeWin","HomeWin",1,1,9,2,6,11,1,0,0,0,18,5,6,12,2,0
"2013/14",2013-09-28,"M Oliver","Man United","West Brom","AwayWin","Draw",1,0,14,6,5,10,3,0,2,0,12,4,8,14,2,0
"2013/14",2013-09-28,"M Atkinson","Southampton","Crystal Palace","HomeWin","Draw",2,0,12,3,8,11,1,0,0,0,8,0,2,12,2,0
"2013/14",2013-09-28,"M Clattenburg","Swansea","Arsenal","AwayWin","Draw",1,0,10,3,4,5,3,0,2,0,10,4,3,11,2,0
"2013/14",2013-09-28,"M Dean","Tottenham","Chelsea","Draw","HomeWin",1,1,12,4,4,14,5,0,1,0,11,5,5,14,1,1
"2013/14",2013-09-29,"A Taylor","Stoke","Norwich","AwayWin","AwayWin",0,0,8,1,7,14,2,0,1,1,8,3,3,12,1,0
"2013/14",2013-09-29,"H Webb","Sunderland","Liverpool","AwayWin","AwayWin",1,0,23,5,10,8,2,0,3,2,15,6,8,10,1,0
"2013/14",2013-09-30,"P Dowd","Everton","Newcastle","HomeWin","HomeWin",3,3,18,7,1,5,3,0,2,0,15,6,1,15,1,0
"2013/14",2013-10-05,"K Friend","Cardiff","Newcastle","AwayWin","AwayWin",1,0,8,2,3,11,1,0,2,2,20,10,3,8,0,0
"2013/14",2013-10-05,"R East","Fulham","Stoke","HomeWin","Draw",1,0,9,2,7,11,3,0,0,0,16,3,5,13,2,0
"2013/14",2013-10-05,"M Clattenburg","Hull","Aston Villa","Draw","Draw",0,0,6,1,7,7,2,0,0,0,18,4,7,11,1,0
"2013/14",2013-10-05,"A Taylor","Liverpool","Crystal Palace","HomeWin","HomeWin",3,3,13,7,11,11,2,0,1,0,11,2,3,6,1,0
"2013/14",2013-10-05,"J Moss","Man City","Everton","HomeWin","HomeWin",3,2,12,6,8,15,5,0,1,1,6,4,1,10,4,0
"2013/14",2013-10-05,"C Foy","Sunderland","Man United","AwayWin","HomeWin",1,1,6,2,4,15,2,0,2,0,13,6,4,13,4,0
"2013/14",2013-10-06,"N Swarbrick","Norwich","Chelsea","AwayWin","AwayWin",1,0,14,3,4,12,1,0,3,1,22,8,6,9,1,0
"2013/14",2013-10-06,"M Dean","Southampton","Swansea","HomeWin","HomeWin",2,1,12,4,7,13,3,0,0,0,17,7,4,8,1,0
"2013/14",2013-10-06,"L Probert","Tottenham","West Ham","AwayWin","Draw",0,0,14,4,6,5,0,0,3,0,16,5,7,9,0,0
"2013/14",2013-10-06,"L Mason","West Brom","Arsenal","Draw","HomeWin",1,1,12,4,6,6,1,0,1,0,14,5,2,11,2,0
"2013/14",2013-10-19,"L Probert","Arsenal","Norwich","HomeWin","HomeWin",4,1,20,11,10,8,0,0,1,0,12,6,1,7,0,0
"2013/14",2013-10-19,"A Taylor","Chelsea","Cardiff","HomeWin","Draw",4,1,20,7,6,12,1,0,1,1,13,3,9,5,2,0
"2013/14",2013-10-19,"N Swarbrick","Everton","Hull","HomeWin","Draw",2,1,14,6,5,7,3,0,1,1,9,1,7,17,1,0
"2013/14",2013-10-19,"M Jones","Man United","Southampton","Draw","HomeWin",1,1,12,5,4,10,2,0,1,0,18,7,4,19,3,0
"2013/14",2013-10-19,"A Marriner","Newcastle","Liverpool","Draw","Draw",2,1,14,4,3,8,2,1,2,1,23,7,13,10,3,0
"2013/14",2013-10-19,"H Webb","Stoke","West Brom","Draw","Draw",0,0,9,3,6,12,1,0,0,0,12,5,6,10,0,0
"2013/14",2013-10-19,"C Pawson","Swansea","Sunderland","HomeWin","Draw",4,0,14,6,7,12,1,0,0,0,6,1,2,13,2,0
"2013/14",2013-10-19,"M Oliver","West Ham","Man City","AwayWin","AwayWin",1,0,11,2,5,7,1,0,3,1,16,9,5,12,2,0
"2013/14",2013-10-20,"P Dowd","Aston Villa","Tottenham","AwayWin","AwayWin",0,0,15,2,4,13,3,0,2,1,13,6,7,12,4,0
"2013/14",2013-10-21,"L Mason","Crystal Palace","Fulham","AwayWin","AwayWin",1,1,14,4,5,10,0,0,4,2,9,6,7,13,1,0
"2013/14",2013-10-26,"A Taylor","Aston Villa","Everton","AwayWin","Draw",0,0,14,3,8,14,0,0,2,0,15,4,6,8,2,0
"2013/14",2013-10-26,"C Foy","Crystal Palace","Arsenal","AwayWin","Draw",0,0,13,4,4,12,0,0,2,0,10,4,3,8,0,1
"2013/14",2013-10-26,"J Moss","Liverpool","West Brom","HomeWin","HomeWin",4,2,18,7,3,14,0,0,1,0,15,3,9,11,2,0
"2013/14",2013-10-26,"L Mason","Man United","Stoke","HomeWin","AwayWin",3,1,19,5,12,8,2,0,2,2,10,5,2,18,6,0
"2013/14",2013-10-26,"M Jones","Norwich","Cardiff","Draw","Draw",0,0,31,10,13,8,1,0,0,0,6,4,2,10,1,0
"2013/14",2013-10-26,"A Marriner","Southampton","Fulham","HomeWin","HomeWin",2,2,20,6,10,12,0,0,0,0,1,0,3,8,2,0
"2013/14",2013-10-27,"H Webb","Chelsea","Man City","HomeWin","HomeWin",2,1,12,4,3,11,2,0,1,0,15,6,6,15,3,0
"2013/14",2013-10-27,"L Probert","Sunderland","Newcastle","HomeWin","HomeWin",2,1,8,4,5,13,1,0,1,0,16,4,3,14,1,0
"2013/14",2013-10-27,"P Dowd","Swansea","West Ham","Draw","Draw",0,0,10,5,9,12,1,0,0,0,15,4,6,14,3,0
"2013/14",2013-10-27,"M Oliver","Tottenham","Hull","HomeWin","Draw",1,0,15,6,6,13,3,0,0,0,10,4,4,10,3,0
"2013/14",2013-11-02,"M Atkinson","Arsenal","Liverpool","HomeWin","HomeWin",2,1,12,7,3,11,2,0,0,0,12,4,5,7,1,0
"2013/14",2013-11-02,"L Probert","Fulham","Man United","AwayWin","AwayWin",1,0,15,6,4,6,2,0,3,3,10,4,4,12,1,0
"2013/14",2013-11-02,"A Marriner","Hull","Sunderland","HomeWin","HomeWin",1,1,25,2,4,17,2,0,0,0,9,1,2,11,0,2
"2013/14",2013-11-02,"P Dowd","Man City","Norwich","HomeWin","HomeWin",7,4,27,9,10,6,1,0,0,0,7,1,3,9,1,0
"2013/14",2013-11-02,"L Mason","Newcastle","Chelsea","HomeWin","Draw",2,0,15,8,3,13,2,0,0,0,13,2,8,11,2,0
"2013/14",2013-11-02,"C Foy","Stoke","Southampton","Draw","Draw",1,1,9,3,5,13,3,0,1,1,10,2,5,13,1,0
"2013/14",2013-11-02,"N Swarbrick","West Brom","Crystal Palace","HomeWin","HomeWin",2,1,9,4,10,11,0,0,0,0,12,4,3,9,1,0
"2013/14",2013-11-02,"H Webb","West Ham","Aston Villa","Draw","Draw",0,0,17,4,5,8,0,0,0,0,8,2,1,15,2,0
"2013/14",2013-11-03,"M Dean","Cardiff","Swansea","HomeWin","Draw",1,0,9,3,6,11,1,0,0,0,10,3,3,7,1,1
"2013/14",2013-11-03,"K Friend","Everton","Tottenham","Draw","Draw",0,0,8,1,7,11,4,0,0,0,16,6,4,9,1,0
"2013/14",2013-11-09,"M Atkinson","Aston Villa","Cardiff","HomeWin","Draw",2,0,17,6,5,10,1,0,0,0,8,2,3,3,1,0
"2013/14",2013-11-09,"L Probert","Chelsea","West Brom","Draw","HomeWin",2,1,17,7,9,11,3,0,2,0,11,3,4,15,7,0
"2013/14",2013-11-09,"C Pawson","Crystal Palace","Everton","Draw","Draw",0,0,9,2,4,16,1,0,0,0,15,2,7,8,0,0
"2013/14",2013-11-09,"M Jones","Liverpool","Fulham","HomeWin","HomeWin",4,3,32,10,9,13,0,0,0,0,4,1,3,9,1,0
"2013/14",2013-11-09,"J Moss","Norwich","West Ham","HomeWin","AwayWin",3,0,15,6,4,12,1,0,1,1,12,4,2,11,1,0
"2013/14",2013-11-09,"H Webb","Southampton","Hull","HomeWin","HomeWin",4,3,15,7,6,10,1,0,1,0,10,2,5,15,2,0
"2013/14",2013-11-10,"M Oliver","Man United","Arsenal","HomeWin","HomeWin",1,1,5,2,5,12,2,0,0,0,10,2,6,11,3,0
"2013/14",2013-11-10,"M Dean","Sunderland","Man City","HomeWin","HomeWin",1,1,5,2,0,6,0,0,0,0,24,4,14,13,1,0
"2013/14",2013-11-10,"R Madley","Swansea","Stoke","Draw","AwayWin",3,0,17,6,14,12,5,0,3,2,6,3,3,15,3,0
"2013/14",2013-11-10,"C Foy","Tottenham","Newcastle","AwayWin","AwayWin",0,0,31,14,11,5,1,0,1,1,8,4,4,15,2,0
"2013/14",2013-11-23,"M Clattenburg","Arsenal","Southampton","HomeWin","HomeWin",2,1,9,4,5,10,0,0,0,0,10,4,6,14,3,0
"2013/14",2013-11-23,"P Dowd","Everton","Liverpool","Draw","AwayWin",3,1,18,12,6,16,4,0,3,2,11,5,7,15,3,0
"2013/14",2013-11-23,"A Marriner","Fulham","Swansea","AwayWin","Draw",1,0,9,3,8,11,3,0,2,0,21,5,8,9,1,0
"2013/14",2013-11-23,"A Taylor","Hull","Crystal Palace","AwayWin","Draw",0,0,15,2,11,8,2,0,1,0,9,2,4,11,1,1
"2013/14",2013-11-23,"M Dean","Newcastle","Norwich","HomeWin","HomeWin",2,2,21,5,6,8,0,0,1,0,10,2,5,7,1,0
"2013/14",2013-11-23,"K Friend","Stoke","Sunderland","HomeWin","HomeWin",2,1,17,5,3,11,2,0,0,0,11,3,7,5,1,1
"2013/14",2013-11-23,"C Foy","West Ham","Chelsea","AwayWin","AwayWin",0,0,8,1,8,12,0,0,3,2,20,8,4,10,0,0
"2013/14",2013-11-24,"N Swarbrick","Cardiff","Man United","Draw","AwayWin",2,1,14,4,2,15,4,0,2,2,16,5,8,14,2,0
"2013/14",2013-11-24,"M Atkinson","Man City","Tottenham","HomeWin","HomeWin",6,3,15,10,4,7,1,0,0,0,13,5,7,11,3,0
"2013/14",2013-11-25,"M Oliver","West Brom","Aston Villa","Draw","HomeWin",2,2,11,4,4,9,1,0,2,0,15,7,2,14,2,0
"2013/14",2013-11-30,"N Swarbrick","Aston Villa","Sunderland","Draw","Draw",0,0,13,4,7,14,2,0,0,0,7,1,6,12,1,0
"2013/14",2013-11-30,"L Mason","Cardiff","Arsenal","AwayWin","AwayWin",0,0,10,4,3,6,0,0,3,1,15,6,3,8,3,0
"2013/14",2013-11-30,"M Jones","Everton","Stoke","HomeWin","HomeWin",4,1,22,12,9,9,0,0,0,0,4,3,3,16,3,0
"2013/14",2013-11-30,"P Dowd","Newcastle","West Brom","HomeWin","HomeWin",2,1,14,6,3,15,1,0,1,0,14,1,3,15,2,0
"2013/14",2013-11-30,"C Foy","Norwich","Crystal Palace","HomeWin","HomeWin",1,1,10,3,5,12,1,0,0,0,13,3,4,14,2,0
"2013/14",2013-11-30,"M Atkinson","West Ham","Fulham","HomeWin","Draw",3,0,23,12,6,11,3,0,0,0,10,0,3,8,2,0
"2013/14",2013-12-01,"M Oliver","Chelsea","Southampton","HomeWin","AwayWin",3,0,16,7,8,15,1,0,1,1,9,1,4,14,4,0
"2013/14",2013-12-01,"H Webb","Hull","Liverpool","HomeWin","Draw",3,1,12,4,2,10,2,0,1,1,9,4,6,16,0,0
"2013/14",2013-12-01,"M Clattenburg","Man City","Swansea","HomeWin","HomeWin",3,1,22,7,5,7,1,0,0,0,9,4,4,8,0,0
"2013/14",2013-12-01,"M Dean","Tottenham","Man United","Draw","Draw",2,1,10,4,7,9,1,0,2,1,8,3,7,15,3,0
"2013/14",2013-12-03,"L Mason","Crystal Palace","West Ham","HomeWin","HomeWin",1,1,10,5,3,10,1,0,0,0,11,2,4,9,2,0
"2013/14",2013-12-04,"A Marriner","Arsenal","Hull","HomeWin","HomeWin",2,1,20,7,11,9,0,0,0,0,7,2,1,6,0,0
"2013/14",2013-12-04,"M Clattenburg","Fulham","Tottenham","AwayWin","Draw",1,0,16,6,9,7,2,0,2,0,18,5,7,16,1,0
"2013/14",2013-12-04,"A Taylor","Liverpool","Norwich","HomeWin","HomeWin",5,3,28,12,4,10,3,0,1,0,14,5,0,6,1,0
"2013/14",2013-12-04,"M Atkinson","Man United","Everton","AwayWin","Draw",0,0,18,6,7,12,2,0,1,0,15,4,4,12,0,0
"2013/14",2013-12-04,"J Moss","Southampton","Aston Villa","AwayWin","AwayWin",2,0,21,9,8,9,3,0,3,1,6,3,2,13,2,0
"2013/14",2013-12-04,"M Oliver","Stoke","Cardiff","Draw","Draw",0,0,17,2,2,11,2,0,0,0,14,3,5,12,2,0
"2013/14",2013-12-04,"P Dowd","Sunderland","Chelsea","AwayWin","AwayWin",3,1,12,3,6,15,4,0,4,2,19,5,5,14,3,0
"2013/14",2013-12-04,"H Webb","Swansea","Newcastle","HomeWin","HomeWin",3,1,13,5,5,4,0,0,0,0,14,3,1,8,2,0
"2013/14",2013-12-04,"C Foy","West Brom","Man City","AwayWin","AwayWin",2,0,12,1,3,8,1,0,3,2,15,5,3,10,1,0
"2013/14",2013-12-07,"M Jones","Crystal Palace","Cardiff","HomeWin","HomeWin",2,1,19,5,8,9,0,0,0,0,10,2,3,12,0,0
"2013/14",2013-12-07,"M Oliver","Liverpool","West Ham","HomeWin","HomeWin",4,1,32,9,8,9,0,0,1,0,8,1,4,12,3,1
"2013/14",2013-12-07,"A Marriner","Man United","Newcastle","AwayWin","Draw",0,0,8,4,4,11,0,0,1,0,9,3,4,18,2,0
"2013/14",2013-12-07,"A Taylor","Southampton","Man City","Draw","Draw",1,1,15,4,5,6,0,0,1,1,13,3,4,9,2,0
"2013/14",2013-12-07,"J Moss","Stoke","Chelsea","HomeWin","Draw",3,1,9,3,5,14,4,0,2,1,15,6,2,8,1,0
"2013/14",2013-12-07,"L Mason","Sunderland","Tottenham","AwayWin","Draw",1,1,11,4,4,14,2,0,2,1,22,5,10,9,0,0
"2013/14",2013-12-07,"M Clattenburg","West Brom","Norwich","AwayWin","AwayWin",0,0,26,12,10,10,1,0,2,1,8,3,3,6,3,0
"2013/14",2013-12-08,"H Webb","Arsenal","Everton","Draw","Draw",1,0,11,5,3,13,0,0,1,0,12,4,2,11,4,0
"2013/14",2013-12-08,"M Dean","Fulham","Aston Villa","HomeWin","HomeWin",2,2,22,10,4,12,0,0,0,0,10,2,7,13,2,0
"2013/14",2013-12-09,"M Atkinson","Swansea","Hull","Draw","AwayWin",1,0,11,2,12,8,3,0,1,1,9,2,1,7,3,0
"2013/14",2013-12-14,"H Webb","Cardiff","West Brom","HomeWin","Draw",1,0,11,3,8,16,2,0,0,0,12,2,6,12,1,0
"2013/14",2013-12-14,"M Clattenburg","Chelsea","Crystal Palace","HomeWin","HomeWin",2,2,16,7,3,13,2,0,1,1,10,5,1,7,1,0
"2013/14",2013-12-14,"A Taylor","Everton","Fulham","HomeWin","HomeWin",4,1,22,7,12,10,1,0,1,0,16,3,2,7,2,0
"2013/14",2013-12-14,"M Dean","Hull","Stoke","Draw","Draw",0,0,13,4,7,11,1,0,0,0,11,2,5,13,0,0
"2013/14",2013-12-14,"M Atkinson","Man City","Arsenal","HomeWin","HomeWin",6,2,22,7,8,12,2,0,3,1,12,6,8,6,1,0
"2013/14",2013-12-14,"M Jones","Newcastle","Southampton","Draw","HomeWin",1,1,16,5,11,10,1,0,1,0,8,3,3,16,2,0
"2013/14",2013-12-14,"A Marriner","West Ham","Sunderland","Draw","Draw",0,0,11,2,2,11,1,0,0,0,19,6,9,5,0,0
"2013/14",2013-12-15,"C Foy","Aston Villa","Man United","AwayWin","AwayWin",0,0,17,6,3,15,4,0,3,2,14,5,4,8,2,0
"2013/14",2013-12-15,"M Oliver","Norwich","Swansea","Draw","Draw",1,1,16,3,8,12,0,0,1,1,10,2,5,11,3,0
"2013/14",2013-12-15,"J Moss","Tottenham","Liverpool","AwayWin","AwayWin",0,0,9,0,2,17,3,1,5,2,21,10,9,15,0,0
"2013/14",2013-12-21,"N Swarbrick","Crystal Palace","Newcastle","AwayWin","AwayWin",0,0,9,4,3,11,1,0,3,2,13,6,7,14,2,0
"2013/14",2013-12-21,"K Friend","Fulham","Man City","AwayWin","AwayWin",2,0,12,5,4,7,1,0,4,2,17,10,4,15,1,0
"2013/14",2013-12-21,"L Probert","Liverpool","Cardiff","HomeWin","HomeWin",3,3,27,7,9,11,2,0,1,0,10,3,5,13,0,0
"2013/14",2013-12-21,"M Jones","Man United","West Ham","HomeWin","HomeWin",3,2,21,8,8,7,1,0,1,0,4,1,2,16,4,0
"2013/14",2013-12-21,"C Pawson","Stoke","Aston Villa","HomeWin","Draw",2,0,12,2,6,13,1,0,1,0,14,4,7,17,5,0
"2013/14",2013-12-21,"M Atkinson","Sunderland","Norwich","Draw","Draw",0,0,18,4,6,13,2,1,0,0,14,5,7,10,1,0
"2013/14",2013-12-21,"J Moss","West Brom","Hull","Draw","AwayWin",1,0,14,3,9,8,2,0,1,1,6,3,2,15,1,0
"2013/14",2013-12-22,"C Foy","Southampton","Tottenham","AwayWin","Draw",2,1,12,5,2,10,1,0,3,1,13,3,5,18,1,0
"2013/14",2013-12-22,"L Mason","Swansea","Everton","AwayWin","Draw",1,0,13,3,4,11,1,0,2,0,14,6,8,10,0,0
"2013/14",2013-12-23,"M Dean","Arsenal","Chelsea","Draw","Draw",0,0,7,2,8,7,2,0,0,0,13,4,6,11,1,0
"2013/14",2013-12-26,"H Webb","Aston Villa","Crystal Palace","AwayWin","Draw",0,0,10,4,7,11,2,0,1,0,12,7,5,8,2,0
"2013/14",2013-12-26,"A Marriner","Cardiff","Southampton","AwayWin","AwayWin",0,0,9,0,6,11,1,0,3,3,11,6,3,13,2,0
